transaction_id,date,transaction_type,category,merchant,amount,payment_method
TXN00833,2025-10-05,Expense,Healthcare,Electricity Board,11208.61,Debit Card
TXN01801,2025-10-05,Expense,Groceries,Swiggy,793.9,UPI
TXN00754,2025-10-05,Expense,Entertainment,Myntra,10514.72,Debit Card
TXN01271,2025-10-05,Income,Freelance,Company,52750.58,Cash
TXN01752,2025-10-05,Expense,Education,Uber,8612.49,UPI
TXN01164,2025-10-06,Expense,Bills,Jio,8673.61,Debit Card
TXN01957,2025-10-06,Expense,Groceries,Spotify,1714.38,Credit Card
TXN00885,2025-10-06,Expense,Education,Swiggy,11582.75,Bank Transfer
TXN01908,2025-10-06,Expense,Healthcare,Jio,3849.76,Credit Card
TXN01857,2025-10-06,Expense,Bills,Uber,14288.65,UPI
TXN01610,2025-10-06,Expense,Transport,Swiggy,12600.6,Credit Card
TXN01239,2025-10-06,Expense,Transport,Flipkart,3407.69,Bank Transfer
TXN00290,2025-10-07,Expense,Entertainment,Airtel,3190.23,UPI
TXN00585,2025-10-07,Expense,Entertainment,Jio,1183.11,Credit Card
TXN01005,2025-10-07,Expense,Bills,Ola,839.26,Cash
TXN01246,2025-10-07,Expense,Food,Swiggy,1153.18,Bank Transfer
TXN01148,2025-10-07,Expense,Other,Flipkart,13115.96,Debit Card
TXN01948,2025-10-07,Income,Investment,Client,37983.37,Debit Card
TXN00826,2025-10-07,Expense,Healthcare,Amazon,13856.98,Bank Transfer
TXN01977,2025-10-07,Expense,Healthcare,Spotify,4474.48,Bank Transfer
TXN00904,2025-10-08,Expense,Food,Hospital,11849.12,UPI
TXN01933,2025-10-08,Expense,Bills,Myntra,10737.59,UPI
TXN01961,2025-10-08,Expense,Shopping,Zomato,8847.69,Cash
TXN00142,2025-10-08,Expense,Education,IRCTC,11433.04,UPI
TXN00094,2025-10-08,Expense,Travel,IRCTC,2674.93,Cash
TXN00069,2025-10-08,Expense,Healthcare,Netflix,13075.12,Cash
TXN00839,2025-10-08,Expense,Healthcare,Airtel,11135.42,Credit Card
TXN00042,2025-10-09,Expense,Other,Zomato,13996.13,UPI
TXN00375,2025-10-09,Expense,Education,BookMyShow,7285.24,Cash
TXN00386,2025-10-09,Expense,Transport,Jio,1095.55,Bank Transfer
TXN01605,2025-10-09,Expense,Groceries,BigBasket,14889.1,Credit Card
TXN00984,2025-10-09,Expense,Healthcare,Jio,7245.08,Bank Transfer
TXN01424,2025-10-09,Expense,Education,Myntra,8577.09,Cash
TXN01272,2025-10-09,Expense,Transport,Ola,4518.1,Cash
TXN00217,2025-10-09,Expense,Other,Uber,11644.38,Bank Transfer
TXN01415,2025-10-10,Expense,Groceries,Hospital,7026.37,Credit Card
TXN01665,2025-10-10,Expense,Groceries,Flipkart,9733.57,Debit Card
TXN01781,2025-10-10,Expense,Groceries,Uber,12086.77,Debit Card
TXN01212,2025-10-10,Expense,Groceries,Uber,13918.74,Debit Card
TXN00009,2025-10-10,Expense,Healthcare,DMart,2848.16,Bank Transfer
TXN00735,2025-10-11,Expense,Healthcare,Uber,11446.1,Credit Card
TXN00010,2025-10-11,Expense,Travel,Uber,14539.48,UPI
TXN01545,2025-10-11,Expense,Groceries,Ola,9525.61,Credit Card
TXN01408,2025-10-11,Expense,Education,DMart,2422.79,Bank Transfer
TXN01054,2025-10-11,Expense,Groceries,DMart,961.28,Bank Transfer
TXN00892,2025-10-12,Expense,Entertainment,College,13300.2,Bank Transfer
TXN01013,2025-10-12,Expense,Entertainment,Zomato,895.9,Cash
TXN00049,2025-10-12,Income,Investment,Bank,66784.26,Debit Card
TXN00158,2025-10-12,Expense,Healthcare,Jio,2391.37,Cash
TXN00996,2025-10-12,Expense,Groceries,Myntra,9775.31,Debit Card
TXN01874,2025-10-12,Expense,Healthcare,Spotify,11721.77,Credit Card
TXN00912,2025-10-12,Expense,Education,Flipkart,426.74,Bank Transfer
TXN00111,2025-10-12,Expense,Travel,Hospital,4116.76,Credit Card
TXN00627,2025-10-12,Expense,Healthcare,Zomato,206.94,Cash
TXN00170,2025-10-12,Expense,Travel,Netflix,8973.28,Cash
TXN01460,2025-10-13,Expense,Healthcare,Netflix,11984.21,Debit Card
TXN01472,2025-10-13,Expense,Food,Hospital,7522.08,Cash
TXN00497,2025-10-13,Expense,Bills,Myntra,4287.01,Credit Card
TXN01108,2025-10-14,Income,Salary,Company,36206.05,Bank Transfer
TXN00484,2025-10-14,Expense,Healthcare,Electricity Board,2966.99,Bank Transfer
TXN01809,2025-10-15,Expense,Shopping,Airtel,758.46,Debit Card
TXN01626,2025-10-15,Expense,Food,IRCTC,7685.58,Bank Transfer
TXN01818,2025-10-15,Expense,Groceries,Electricity Board,1291.78,Cash
TXN01326,2025-10-15,Expense,Travel,Swiggy,1007.74,Cash
TXN01798,2025-10-15,Expense,Bills,College,2421.94,Bank Transfer
TXN00177,2025-10-15,Expense,Healthcare,Zomato,10274.33,Cash
TXN00150,2025-10-16,Income,Freelance,Bank,27904.88,Cash
TXN01513,2025-10-16,Expense,Travel,Spotify,7166.79,Debit Card
TXN01459,2025-10-16,Expense,Travel,Ola,2867.02,Bank Transfer
TXN00280,2025-10-16,Income,Salary,Investment Account,30720.04,Bank Transfer
TXN01250,2025-10-16,Expense,Food,Swiggy,7552.75,Credit Card
TXN00120,2025-10-17,Expense,Bills,College,4105.66,Debit Card
TXN01523,2025-10-17,Expense,Shopping,Ola,7883.31,Credit Card
TXN00083,2025-10-18,Expense,Entertainment,Hospital,8989.44,Bank Transfer
TXN01357,2025-10-18,Expense,Groceries,Hospital,14001.42,Cash
TXN01654,2025-10-18,Expense,Shopping,BookMyShow,8589.11,Debit Card
TXN00358,2025-10-18,Expense,Transport,Uber,3555.06,Cash
TXN01382,2025-10-18,Expense,Transport,DMart,9451.73,Bank Transfer
TXN00039,2025-10-18,Expense,Food,Myntra,11469.99,UPI
TXN00328,2025-10-19,Expense,Other,BigBasket,13823.82,Cash
TXN01043,2025-10-19,Expense,Education,Amazon,8934.57,Cash
TXN01756,2025-10-19,Expense,Healthcare,Jio,5105.62,Cash
TXN01596,2025-10-19,Income,Freelance,Bank,77777.06,Bank Transfer
TXN00180,2025-10-19,Expense,Entertainment,DMart,11309.33,Cash
TXN00128,2025-10-19,Expense,Groceries,Electricity Board,2784.13,UPI
TXN01808,2025-10-19,Expense,Travel,Flipkart,7876.87,UPI
TXN01441,2025-10-19,Expense,Education,Airtel,6553.06,Bank Transfer
TXN01168,2025-10-20,Expense,Education,Swiggy,1510.09,UPI
TXN00584,2025-10-20,Income,Salary,Investment Account,12907.82,UPI
TXN00563,2025-10-20,Expense,Entertainment,Jio,3623.35,Cash
TXN00426,2025-10-20,Expense,Groceries,IRCTC,2456.61,Credit Card
TXN00823,2025-10-20,Income,Investment,Client,8017.01,Cash
TXN00600,2025-10-20,Expense,Bills,Amazon,3769.31,Bank Transfer
TXN00052,2025-10-20,Expense,Shopping,Hospital,6226.92,Cash
TXN01720,2025-10-20,Income,Salary,Client,61071.24,Cash
TXN01929,2025-10-20,Expense,Entertainment,DMart,6917.14,Bank Transfer
TXN00179,2025-10-21,Expense,Education,Swiggy,13144.34,Cash
TXN01952,2025-10-21,Expense,Travel,College,3515.18,UPI
TXN01400,2025-10-21,Expense,Other,College,2701.05,Credit Card
TXN01828,2025-10-21,Expense,Healthcare,College,7962.05,Credit Card
TXN01915,2025-10-22,Expense,Groceries,College,13563.41,UPI
TXN00273,2025-10-22,Expense,Education,Myntra,13795.01,Cash
TXN01934,2025-10-22,Income,Investment,Investment Account,73629.75,UPI
TXN00489,2025-10-22,Expense,Education,IRCTC,11802.46,Bank Transfer
TXN00682,2025-10-22,Expense,Food,Amazon,10713.59,Bank Transfer
TXN01574,2025-10-23,Expense,Travel,Uber,11703.82,Debit Card
TXN01836,2025-10-23,Expense,Transport,Netflix,22845.31,UPI
TXN01511,2025-10-23,Expense,Shopping,BookMyShow,8679.41,Debit Card
TXN00026,2025-10-24,Expense,Entertainment,Airtel,5465.22,UPI
TXN00683,2025-10-24,Income,Freelance,Bank,56088.97,Debit Card
TXN01747,2025-10-24,Expense,Entertainment,Myntra,1526.8,Bank Transfer
TXN00465,2025-10-24,Expense,Bills,BookMyShow,11745.78,Cash
TXN00609,2025-10-24,Income,Salary,Investment Account,69994.79,Bank Transfer
TXN00068,2025-10-25,Income,Investment,Bank,25133.88,Cash
TXN01337,2025-10-25,Expense,Groceries,Electricity Board,13053.79,Credit Card
TXN00357,2025-10-25,Expense,Healthcare,BookMyShow,6254.06,Debit Card
TXN00806,2025-10-25,Expense,Food,IRCTC,9320.88,Debit Card
TXN01970,2025-10-25,Expense,Food,Netflix,11722.78,Credit Card
TXN00300,2025-10-25,Expense,Bills,DMart,4986.17,Debit Card
TXN01027,2025-10-25,Expense,Bills,Jio,6574.74,Debit Card
TXN00463,2025-10-25,Income,Salary,Investment Account,46002.52,UPI
TXN00213,2025-10-25,Expense,Food,Amazon,12079.16,UPI
TXN00374,2025-10-26,Income,Salary,Company,23755.22,Cash
TXN00318,2025-10-26,Expense,Transport,Electricity Board,4277.67,UPI
TXN01539,2025-10-26,Expense,Groceries,Zomato,83752.08,Credit Card
TXN00279,2025-10-26,Expense,Transport,Hospital,2173.4,Bank Transfer
TXN01177,2025-10-27,Expense,Entertainment,Myntra,2759.63,Credit Card
TXN01643,2025-10-27,Expense,Healthcare,Spotify,45371.98,Credit Card
TXN01265,2025-10-27,Expense,Education,Hospital,7685.14,Debit Card
TXN00886,2025-10-27,Expense,Healthcare,BookMyShow,339.61,Bank Transfer
TXN01722,2025-10-27,Expense,Transport,Swiggy,3077.37,Cash
TXN01791,2025-10-28,Expense,Healthcare,Myntra,14372.58,UPI
TXN00851,2025-10-28,Expense,Travel,Zomato,14770.08,Credit Card
TXN00307,2025-10-28,Income,Freelance,Client,76848.51,Debit Card
TXN00756,2025-10-28,Expense,Transport,IRCTC,13129.3,UPI
TXN01398,2025-10-28,Income,Freelance,Bank,39380.16,Bank Transfer
TXN01492,2025-10-28,Income,Salary,Investment Account,32387.15,Debit Card
TXN01985,2025-10-28,Expense,Bills,Swiggy,7610.73,Credit Card
TXN01656,2025-10-28,Expense,Transport,Myntra,1801.15,Debit Card
TXN01021,2025-10-28,Expense,Entertainment,College,8103.68,Credit Card
TXN01607,2025-10-28,Expense,Education,DMart,4064.33,Credit Card
TXN00610,2025-10-28,Expense,Shopping,Electricity Board,12039.05,UPI
TXN01109,2025-10-29,Income,Salary,Bank,37353.68,UPI
TXN00443,2025-10-29,Expense,Education,Electricity Board,3970.87,Debit Card
TXN01453,2025-10-29,Expense,Shopping,Airtel,12948.34,Credit Card
TXN01916,2025-10-30,Expense,Shopping,IRCTC,188.0,UPI
TXN01625,2025-10-31,Expense,Healthcare,Uber,23507.71,Cash
TXN01165,2025-10-31,Expense,Bills,BigBasket,4267.41,Cash
TXN00998,2025-10-31,Expense,Healthcare,Netflix,10448.69,UPI
TXN00739,2025-10-31,Expense,Transport,Spotify,693.02,Cash
TXN01790,2025-11-01,Expense,Education,Amazon,10372.54,UPI
TXN01712,2025-11-01,Expense,Bills,DMart,4372.22,Cash
TXN01698,2025-11-01,Expense,Transport,Amazon,13860.07,Cash
TXN01386,2025-11-01,Expense,Groceries,Electricity Board,10145.02,Cash
TXN01339,2025-11-01,Expense,Education,Hospital,10383.26,Debit Card
TXN01312,2025-11-01,Expense,Education,Swiggy,1824.87,UPI
TXN01953,2025-11-01,Expense,Bills,DMart,12160.39,Debit Card
TXN01346,2025-11-01,Income,Salary,Client,13595.6,UPI
TXN00438,2025-11-01,Expense,Shopping,Flipkart,3527.02,UPI
TXN00642,2025-11-01,Income,Freelance,Bank,79140.63,Cash
TXN00532,2025-11-01,Expense,Education,Spotify,4587.5,Cash
TXN00271,2025-11-01,Expense,Transport,Myntra,12080.78,Cash
TXN00115,2025-11-02,Expense,Groceries,Amazon,48529.86,UPI
TXN01131,2025-11-02,Expense,Healthcare,Netflix,3173.64,UPI
TXN01854,2025-11-02,Expense,Travel,IRCTC,4945.71,Debit Card
TXN00519,2025-11-02,Expense,Bills,Uber,8531.2,Cash
TXN00397,2025-11-02,Expense,Food,BookMyShow,5446.88,Cash
TXN01609,2025-11-03,Expense,Travel,Flipkart,4382.17,Credit Card
TXN01706,2025-11-03,Expense,Other,Ola,4471.9,Credit Card
TXN01965,2025-11-03,Expense,Healthcare,Jio,10343.74,Cash
TXN01383,2025-11-03,Expense,Food,IRCTC,6107.59,Cash
TXN01150,2025-11-03,Expense,Healthcare,Hospital,12342.51,Debit Card
TXN00330,2025-11-03,Expense,Bills,Zomato,11794.93,Debit Card
TXN00141,2025-11-04,Expense,Transport,DMart,840.31,UPI
TXN00058,2025-11-04,Expense,Healthcare,Uber,5031.23,Credit Card
TXN01563,2025-11-04,Income,Freelance,Bank,22290.06,UPI
TXN00350,2025-11-04,Expense,Education,Uber,13249.7,UPI
TXN01111,2025-11-04,Expense,Healthcare,Swiggy,7028.25,Cash
TXN01419,2025-11-05,Expense,Travel,BigBasket,12709.84,Bank Transfer
TXN01493,2025-11-05,Expense,Transport,Electricity Board,10958.67,Debit Card
TXN00985,2025-11-06,Expense,Education,Electricity Board,7631.2,Debit Card
TXN00864,2025-11-06,Income,Salary,Investment Account,27158.86,Cash
TXN00822,2025-11-06,Expense,Shopping,Flipkart,1733.9,Credit Card
TXN01444,2025-11-06,Expense,Groceries,Jio,7556.93,Cash
TXN01628,2025-11-06,Expense,Transport,Swiggy,5205.54,Bank Transfer
TXN00993,2025-11-07,Expense,Food,College,8609.3,UPI
TXN01211,2025-11-07,Expense,Bills,BigBasket,7535.46,Debit Card
TXN00464,2025-11-07,Expense,Transport,Hospital,8480.13,UPI
TXN00452,2025-11-07,Expense,Bills,Hospital,13412.59,Cash
TXN00346,2025-11-07,Income,Investment,Investment Account,68466.53,Cash
TXN01768,2025-11-07,Income,Salary,Client,61163.73,Credit Card
TXN00354,2025-11-08,Expense,Transport,Hospital,13722.42,Debit Card
TXN01309,2025-11-08,Expense,Other,Ola,11712.22,Credit Card
TXN00652,2025-11-08,Expense,Entertainment,Airtel,6174.79,Debit Card
TXN01085,2025-11-08,Expense,Bills,Hospital,8055.46,Debit Card
TXN01655,2025-11-09,Expense,Shopping,Swiggy,10020.11,Bank Transfer
TXN01899,2025-11-09,Expense,Shopping,Zomato,10574.95,Debit Card
TXN01540,2025-11-10,Expense,Travel,Netflix,9737.49,Debit Card
TXN00367,2025-11-10,Expense,Food,BigBasket,9878.96,Credit Card
TXN00896,2025-11-11,Expense,Groceries,Myntra,11675.11,UPI
TXN00394,2025-11-11,Expense,Other,Electricity Board,2085.34,Debit Card
TXN01632,2025-11-12,Expense,Other,BigBasket,5478.02,Credit Card
TXN01411,2025-11-13,Income,Freelance,Investment Account,47665.89,UPI
TXN01185,2025-11-13,Expense,Food,BookMyShow,1726.43,Bank Transfer
TXN01821,2025-11-13,Expense,Bills,Jio,3547.06,UPI
TXN01533,2025-11-13,Income,Investment,Bank,74097.98,Cash
TXN01244,2025-11-13,Expense,Transport,Swiggy,11443.26,Credit Card
TXN01737,2025-11-13,Expense,Food,Airtel,13085.29,Cash
TXN01759,2025-11-14,Expense,Healthcare,Zomato,9541.27,Credit Card
TXN01047,2025-11-14,Expense,Other,DMart,6521.94,Credit Card
TXN01224,2025-11-14,Income,Freelance,Client,62715.17,UPI
TXN01800,2025-11-14,Expense,Healthcare,Airtel,12305.2,Debit Card
TXN01555,2025-11-14,Income,Salary,Bank,26943.9,Cash
TXN00765,2025-11-14,Expense,Shopping,Jio,2438.44,Credit Card
TXN00090,2025-11-14,Income,Investment,Investment Account,61378.53,UPI
TXN00820,2025-11-15,Expense,Healthcare,Electricity Board,11070.12,Bank Transfer
TXN00643,2025-11-15,Expense,Bills,Ola,3506.23,Cash
TXN00118,2025-11-15,Expense,Shopping,Netflix,2471.34,Debit Card
TXN00858,2025-11-15,Expense,Education,BigBasket,179.5,Debit Card
TXN01278,2025-11-15,Expense,Shopping,BookMyShow,1245.79,Cash
TXN00933,2025-11-15,Expense,Bills,BigBasket,8966.47,Debit Card
TXN00957,2025-11-16,Income,Salary,Bank,26902.68,Cash
TXN00153,2025-11-16,Expense,Healthcare,Netflix,8825.14,Cash
TXN01155,2025-11-16,Expense,Healthcare,Ola,4163.69,Bank Transfer
TXN01374,2025-11-16,Expense,Food,Netflix,8697.28,Debit Card
TXN00136,2025-11-16,Expense,Bills,IRCTC,2064.59,UPI
TXN00127,2025-11-16,Expense,Entertainment,IRCTC,4149.72,Debit Card
TXN00197,2025-11-16,Expense,Bills,Zomato,14011.56,Cash
TXN01810,2025-11-16,Expense,Bills,Swiggy,5243.02,Debit Card
TXN00623,2025-11-17,Expense,Bills,Netflix,13370.47,Cash
TXN00641,2025-11-17,Expense,Bills,Jio,14090.95,UPI
TXN00842,2025-11-17,Expense,Travel,Zomato,677.2,UPI
TXN00846,2025-11-18,Income,Investment,Company,54958.33,UPI
TXN01423,2025-11-18,Income,Investment,Client,42925.11,UPI
TXN00530,2025-11-18,Expense,Entertainment,Netflix,5783.62,Cash
TXN01954,2025-11-19,Expense,Food,Zomato,8008.41,Credit Card
TXN01123,2025-11-19,Expense,Groceries,IRCTC,14249.59,Cash
TXN00323,2025-11-19,Expense,Entertainment,Electricity Board,3861.17,Cash
TXN00423,2025-11-19,Expense,Bills,IRCTC,12135.67,Debit Card
TXN01813,2025-11-20,Expense,Food,Flipkart,7847.97,Credit Card
TXN01833,2025-11-20,Expense,Food,Flipkart,7552.52,Credit Card
TXN01842,2025-11-20,Expense,Healthcare,BigBasket,5353.97,Bank Transfer
TXN01157,2025-11-20,Expense,Shopping,Flipkart,1392.31,Bank Transfer
TXN01885,2025-11-21,Expense,Education,Netflix,13341.12,Credit Card
TXN01040,2025-11-21,Income,Salary,Company,12285.32,Bank Transfer
TXN00724,2025-11-21,Income,Salary,Company,11164.78,Cash
TXN01300,2025-11-21,Income,Investment,Client,55419.83,Debit Card
TXN01258,2025-11-22,Income,Salary,Company,76433.25,Debit Card
TXN01259,2025-11-23,Expense,Transport,IRCTC,10191.6,Bank Transfer
TXN01349,2025-11-23,Expense,Shopping,Electricity Board,6907.01,Credit Card
TXN01987,2025-11-23,Income,Investment,Company,53326.09,Credit Card
TXN01733,2025-11-23,Expense,Travel,Airtel,13475.43,Cash
TXN00370,2025-11-23,Expense,Travel,Spotify,7811.05,Bank Transfer
TXN00715,2025-11-24,Expense,Education,Hospital,4236.57,Cash
TXN00987,2025-11-24,Expense,Entertainment,Amazon,12828.54,Bank Transfer
TXN00496,2025-11-24,Expense,Healthcare,Hospital,3410.73,Debit Card
TXN00381,2025-11-24,Expense,Travel,Airtel,4650.97,Bank Transfer
TXN01032,2025-11-24,Expense,Entertainment,Netflix,3301.11,Credit Card
TXN01304,2025-11-24,Expense,Healthcare,Netflix,12967.55,Credit Card
TXN00044,2025-11-25,Expense,Travel,Spotify,8776.05,Credit Card
TXN01175,2025-11-25,Expense,Bills,Swiggy,10716.81,Bank Transfer
TXN00780,2025-11-25,Expense,Groceries,Airtel,14907.98,UPI
TXN01070,2025-11-25,Expense,Entertainment,Spotify,674.77,Credit Card
TXN00048,2025-11-25,Expense,Food,Swiggy,1744.15,Debit Card
TXN01881,2025-11-25,Income,Freelance,Investment Account,46174.29,Debit Card
TXN01501,2025-11-25,Income,Investment,Client,65545.31,Debit Card
TXN00253,2025-11-25,Expense,Education,Ola,3524.35,Debit Card
TXN01776,2025-11-25,Income,Investment,Investment Account,6719.08,Credit Card
TXN00494,2025-11-25,Expense,Bills,Uber,10302.91,Debit Card
TXN00289,2025-11-26,Expense,Education,Swiggy,5949.82,Bank Transfer
TXN00292,2025-11-26,Income,Investment,Client,62018.41,Debit Card
TXN01351,2025-11-27,Income,Salary,Investment Account,7070.43,Credit Card
TXN01834,2025-11-27,Income,Freelance,Bank,43627.16,Cash
TXN00156,2025-11-27,Expense,Entertainment,Jio,12040.4,UPI
TXN00309,2025-11-27,Expense,Healthcare,Swiggy,1369.6,Debit Card
TXN01262,2025-11-27,Expense,Transport,Swiggy,11192.33,Debit Card
TXN01069,2025-11-27,Expense,Food,IRCTC,1613.12,Bank Transfer
TXN01437,2025-11-28,Income,Freelance,Company,54352.47,UPI
TXN00906,2025-11-28,Expense,Groceries,Netflix,6112.73,UPI
TXN00968,2025-11-28,Income,Freelance,Bank,69370.22,Debit Card
TXN00547,2025-11-28,Expense,Food,Netflix,5478.77,Cash
TXN00581,2025-11-28,Expense,Other,College,4225.41,Credit Card
TXN00081,2025-11-29,Expense,Food,IRCTC,11968.39,Cash
TXN00855,2025-11-29,Income,Salary,Investment Account,46764.98,UPI
TXN01815,2025-11-29,Expense,Transport,Spotify,2491.14,Debit Card
TXN00852,2025-11-29,Expense,Healthcare,BookMyShow,843.46,Debit Card
TXN01547,2025-11-29,Expense,Entertainment,Flipkart,8373.88,Debit Card
TXN01699,2025-11-30,Expense,Entertainment,Swiggy,11478.56,Debit Card
TXN01614,2025-11-30,Expense,Transport,College,9614.77,Bank Transfer
TXN00259,2025-11-30,Expense,Education,Electricity Board,5874.05,Cash
TXN00071,2025-11-30,Expense,Groceries,Zomato,7059.11,Debit Card
TXN00418,2025-11-30,Expense,Healthcare,BookMyShow,332.97,UPI
TXN01621,2025-11-30,Expense,Entertainment,Swiggy,3188.89,UPI
TXN01189,2025-11-30,Expense,Food,Zomato,3348.14,Cash
TXN00686,2025-11-30,Expense,Shopping,Ola,8635.35,UPI
TXN01066,2025-11-30,Expense,Healthcare,BookMyShow,1813.3,Cash
TXN00782,2025-11-30,Expense,Travel,Myntra,2890.69,Cash
TXN01496,2025-12-01,Expense,Education,Spotify,2017.82,Debit Card
TXN01969,2025-12-01,Expense,Transport,Airtel,8362.13,UPI
TXN01478,2025-12-01,Expense,Transport,Airtel,77409.56,Bank Transfer
TXN01871,2025-12-01,Expense,Transport,Amazon,859.61,Credit Card
TXN00837,2025-12-01,Expense,Healthcare,Uber,10414.18,Cash
TXN00303,2025-12-02,Expense,Bills,College,509.73,Credit Card
TXN01640,2025-12-02,Expense,Education,Uber,3817.98,Cash
TXN01071,2025-12-02,Expense,Entertainment,Amazon,4083.73,Cash
TXN01565,2025-12-02,Expense,Food,Airtel,8586.26,UPI
TXN01497,2025-12-02,Expense,Other,Uber,26602.73,Bank Transfer
TXN00201,2025-12-02,Expense,Healthcare,Amazon,7796.64,Cash
TXN01648,2025-12-03,Expense,Entertainment,Flipkart,9283.18,Credit Card
TXN01814,2025-12-03,Income,Freelance,Client,63294.24,Credit Card
TXN00384,2025-12-03,Expense,Transport,Zomato,1196.87,Bank Transfer
TXN01522,2025-12-03,Expense,Transport,BigBasket,10761.76,Credit Card
TXN00935,2025-12-04,Expense,Shopping,Myntra,14455.84,Debit Card
TXN01291,2025-12-04,Expense,Transport,BigBasket,8371.09,Debit Card
TXN01585,2025-12-05,Expense,Shopping,Swiggy,1814.46,Cash
TXN00028,2025-12-05,Expense,Bills,Swiggy,7901.94,Cash
TXN00380,2025-12-05,Expense,Groceries,Amazon,8842.55,UPI
TXN01425,2025-12-05,Income,Investment,Bank,67144.9,Bank Transfer
TXN01038,2025-12-05,Expense,Shopping,Zomato,2924.77,Debit Card
TXN00043,2025-12-05,Income,Salary,Client,79460.47,UPI
TXN00824,2025-12-05,Expense,Shopping,Airtel,8220.45,Credit Card
TXN00415,2025-12-05,Income,Freelance,Investment Account,77236.63,Credit Card
TXN00269,2025-12-05,Expense,Groceries,Zomato,10897.6,Cash
TXN01789,2025-12-06,Income,Investment,Client,72445.35,Bank Transfer
TXN00662,2025-12-06,Expense,Education,Hospital,12137.61,Credit Card
TXN01376,2025-12-06,Expense,Other,Jio,4277.79,UPI
TXN01495,2025-12-06,Income,Salary,Client,18907.86,Bank Transfer
TXN01136,2025-12-06,Expense,Entertainment,Spotify,2709.62,Debit Card
TXN00483,2025-12-06,Expense,Entertainment,IRCTC,14141.71,Debit Card
TXN00063,2025-12-06,Expense,Transport,DMart,2248.67,UPI
TXN01399,2025-12-06,Income,Investment,Company,49397.75,Bank Transfer
TXN00679,2025-12-06,Expense,Food,Jio,1100.54,Cash
TXN00568,2025-12-06,Expense,Shopping,Uber,3082.31,Bank Transfer
TXN01076,2025-12-07,Expense,Healthcare,IRCTC,12473.61,Debit Card
TXN01099,2025-12-07,Expense,Groceries,Airtel,4870.33,Credit Card
TXN00143,2025-12-07,Expense,Shopping,DMart,3550.13,Bank Transfer
TXN00816,2025-12-07,Expense,Shopping,Hospital,8076.52,Debit Card
TXN00173,2025-12-08,Expense,Bills,IRCTC,11667.39,Bank Transfer
TXN00579,2025-12-08,Expense,Entertainment,Flipkart,8571.81,Bank Transfer
TXN00235,2025-12-08,Expense,Bills,College,1279.64,UPI
TXN01210,2025-12-08,Income,Freelance,Investment Account,11174.26,Bank Transfer
TXN01284,2025-12-08,Expense,Transport,Ola,14717.2,Debit Card
TXN01725,2025-12-08,Expense,Travel,Spotify,6447.43,Credit Card
TXN00560,2025-12-08,Expense,Groceries,Jio,13824.29,Debit Card
TXN00777,2025-12-08,Expense,Transport,DMart,12863.56,UPI
TXN01741,2025-12-08,Expense,Bills,Flipkart,12588.12,Credit Card
TXN00991,2025-12-09,Expense,Groceries,College,10024.19,Cash
TXN00513,2025-12-09,Expense,Travel,DMart,7746.28,Credit Card
TXN01925,2025-12-09,Expense,Transport,Swiggy,10990.24,Debit Card
TXN00017,2025-12-09,Income,Freelance,Company,13501.42,Cash
TXN00311,2025-12-09,Expense,Entertainment,BigBasket,11182.68,Cash
TXN00531,2025-12-09,Income,Investment,Client,50707.8,Bank Transfer
TXN00255,2025-12-10,Expense,Transport,Myntra,14997.99,UPI
TXN00205,2025-12-10,Expense,Healthcare,DMart,11138.07,Credit Card
TXN01214,2025-12-10,Expense,Other,College,2726.72,Cash
TXN01229,2025-12-10,Expense,Transport,Electricity Board,4274.9,UPI
TXN00869,2025-12-11,Income,Freelance,Company,52909.33,Bank Transfer
TXN00508,2025-12-11,Expense,Transport,Netflix,9451.43,UPI
TXN01580,2025-12-11,Expense,Healthcare,Swiggy,12918.63,Credit Card
TXN01338,2025-12-12,Expense,Bills,Netflix,1970.45,Credit Card
TXN00794,2025-12-13,Expense,Bills,Hospital,13951.97,Credit Card
TXN00284,2025-12-13,Expense,Bills,BookMyShow,11923.86,Cash
TXN01793,2025-12-13,Income,Investment,Client,44336.96,Debit Card
TXN01410,2025-12-13,Income,Investment,Client,30500.27,UPI
TXN01951,2025-12-13,Expense,Entertainment,Flipkart,12497.46,Debit Card
TXN00952,2025-12-13,Expense,Bills,Jio,81166.7,Cash
TXN01294,2025-12-14,Expense,Healthcare,Uber,13964.72,Cash
TXN00605,2025-12-14,Expense,Entertainment,BookMyShow,13612.74,Cash
TXN01264,2025-12-14,Expense,Shopping,Netflix,3508.06,Credit Card
TXN00186,2025-12-14,Income,Freelance,Company,6781.0,Cash
TXN01169,2025-12-14,Expense,Food,Electricity Board,10183.43,Bank Transfer
TXN00281,2025-12-15,Expense,Shopping,BigBasket,1789.32,UPI
TXN00758,2025-12-15,Expense,Groceries,Ola,11157.02,Bank Transfer
TXN01658,2025-12-15,Expense,Education,Swiggy,12383.1,Bank Transfer
TXN00450,2025-12-15,Expense,Education,Uber,12423.81,Debit Card
TXN00079,2025-12-15,Income,Investment,Investment Account,63673.65,Debit Card
TXN00812,2025-12-15,Income,Freelance,Bank,33958.91,Debit Card
TXN00232,2025-12-15,Expense,Transport,DMart,10575.65,Credit Card
TXN00288,2025-12-15,Expense,Other,Electricity Board,4698.3,Cash
TXN00866,2025-12-15,Expense,Other,Hospital,5607.87,Debit Card
TXN00771,2025-12-16,Expense,Shopping,Hospital,6766.03,Credit Card
